node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
IFI27	OASL	9606.ENSP00000483430	9606.ENSP00000257570	0	0	0	0	0.462	0.109	0	0.785	0.888
IFI27	IFITM1	9606.ENSP00000483430	9606.ENSP00000330825	0	0	0	0	0.328	0	0	0.870	0.908
IFI27	OAS2	9606.ENSP00000483430	9606.ENSP00000342278	0	0	0	0	0.537	0	0	0.723	0.866
IFI27	IFI6	9606.ENSP00000483430	9606.ENSP00000342513	0	0	0.120	0.828	0.763	0	0	0.483	0.882
IFI27	IFIT1	9606.ENSP00000483430	9606.ENSP00000360869	0	0	0	0	0.640	0.054	0	0.824	0.934
IFI27	IFIT3	9606.ENSP00000483430	9606.ENSP00000360876	0	0	0	0	0.534	0.054	0	0.800	0.904
IFI27	RSAD2	9606.ENSP00000483430	9606.ENSP00000371471	0	0	0	0	0.770	0	0	0.826	0.958
IFI27	IRF7	9606.ENSP00000483430	9606.ENSP00000380697	0	0	0	0	0.440	0.048	0	0.692	0.821
IFI27	MX1	9606.ENSP00000483430	9606.ENSP00000381601	0	0	0	0	0.773	0.072	0	0.822	0.959
IFI27	IFITM3	9606.ENSP00000483430	9606.ENSP00000382707	0	0	0	0	0.393	0	0	0.730	0.829
IFI27	OAS1	9606.ENSP00000483430	9606.ENSP00000388001	0	0	0	0	0.675	0	0	0.814	0.937
IFI27	SAMHD1	9606.ENSP00000483430	9606.ENSP00000493536	0	0	0	0	0.058	0	0.500	0.532	0.760
IFI27	IFIT2	9606.ENSP00000483430	9606.ENSP00000490935	0	0	0	0	0.416	0.054	0	0.624	0.774
IFI27	IFIH1	9606.ENSP00000483430	9606.ENSP00000497271	0	0	0	0	0.343	0	0	0.686	0.785
IFI27	ISG15	9606.ENSP00000483430	9606.ENSP00000496832	0	0	0	0	0.783	0.109	0	0.857	0.970
IFI6	OAS3	9606.ENSP00000342513	9606.ENSP00000228928	0	0	0	0	0.777	0	0	0.768	0.946
IFI6	OASL	9606.ENSP00000342513	9606.ENSP00000257570	0	0	0	0	0.635	0.109	0	0.787	0.924
IFI6	IFITM1	9606.ENSP00000342513	9606.ENSP00000330825	0	0	0	0	0.432	0	0	0.816	0.891
IFI6	MX2	9606.ENSP00000342513	9606.ENSP00000333657	0	0	0	0	0.478	0.072	0	0.714	0.849
IFI6	OAS2	9606.ENSP00000342513	9606.ENSP00000342278	0	0	0	0	0.785	0	0	0.782	0.951
IFI6	SAMHD1	9606.ENSP00000342513	9606.ENSP00000493536	0	0	0	0	0.081	0	0.500	0.513	0.756
IFI6	IFIT5	9606.ENSP00000342513	9606.ENSP00000360860	0	0	0	0	0.421	0.054	0	0.607	0.766
IFI6	IFIH1	9606.ENSP00000342513	9606.ENSP00000497271	0	0	0	0	0.513	0	0	0.696	0.845
IFI6	IFITM3	9606.ENSP00000342513	9606.ENSP00000382707	0	0	0	0	0.403	0	0	0.778	0.862
IFI6	IFIT2	9606.ENSP00000342513	9606.ENSP00000490935	0	0	0	0	0.628	0.054	0	0.657	0.869
IFI6	IRF7	9606.ENSP00000342513	9606.ENSP00000380697	0	0	0	0	0.732	0.048	0	0.692	0.914
IFI6	RSAD2	9606.ENSP00000342513	9606.ENSP00000371471	0	0	0	0	0.773	0	0	0.690	0.926
IFI6	IFIT1	9606.ENSP00000342513	9606.ENSP00000360869	0	0	0	0	0.766	0.054	0	0.720	0.932
IFI6	IFIT3	9606.ENSP00000342513	9606.ENSP00000360876	0	0	0	0	0.781	0.054	0	0.812	0.957
IFI6	OAS1	9606.ENSP00000342513	9606.ENSP00000388001	0	0	0	0	0.789	0	0	0.815	0.959
IFI6	ISG15	9606.ENSP00000342513	9606.ENSP00000496832	0	0	0	0	0.818	0.109	0	0.767	0.959
IFI6	MX1	9606.ENSP00000342513	9606.ENSP00000381601	0	0	0	0	0.794	0.072	0	0.810	0.960
IFIH1	RNF125	9606.ENSP00000497271	9606.ENSP00000217740	0	0	0	0	0.042	0.292	0.900	0.803	0.984
IFIH1	OAS3	9606.ENSP00000497271	9606.ENSP00000228928	0	0	0	0	0.796	0	0	0.628	0.921
IFIH1	IRF1	9606.ENSP00000497271	9606.ENSP00000245414	0	0	0	0	0.298	0.095	0	0.691	0.786
IFIH1	TICAM1	9606.ENSP00000497271	9606.ENSP00000248244	0	0	0	0	0.167	0	0	0.836	0.857
IFIH1	OASL	9606.ENSP00000497271	9606.ENSP00000257570	0	0	0	0	0.746	0	0	0.773	0.940
IFIH1	NLRC5	9606.ENSP00000497271	9606.ENSP00000262510	0	0	0	0	0.214	0.301	0.500	0.981	0.994
IFIH1	TLR3	9606.ENSP00000497271	9606.ENSP00000296795	0	0	0	0	0.231	0	0	0.969	0.975
IFIH1	NOD2	9606.ENSP00000497271	9606.ENSP00000300589	0	0	0	0	0.211	0.054	0	0.821	0.855
IFIH1	ISG20	9606.ENSP00000497271	9606.ENSP00000306565	0	0	0	0	0.285	0	0	0.688	0.767
IFIH1	TLR8	9606.ENSP00000497271	9606.ENSP00000312082	0	0	0	0	0.140	0	0	0.755	0.780
IFIH1	TRIM25	9606.ENSP00000497271	9606.ENSP00000323889	0	0	0	0	0.202	0.314	0.500	0.938	0.980
IFIH1	RNF135	9606.ENSP00000497271	9606.ENSP00000328340	0	0	0	0	0.069	0.314	0.500	0.768	0.916
IFIH1	TBK1	9606.ENSP00000497271	9606.ENSP00000329967	0	0	0	0	0.171	0.045	0.500	0.960	0.982
IFIH1	IFITM1	9606.ENSP00000497271	9606.ENSP00000330825	0	0	0	0	0.266	0	0	0.709	0.777
IFIH1	MX2	9606.ENSP00000497271	9606.ENSP00000333657	0	0	0	0	0.492	0	0	0.645	0.812
IFIH1	OAS2	9606.ENSP00000497271	9606.ENSP00000342278	0	0	0	0	0.800	0	0	0.673	0.932
IFIH1	PCBP2	9606.ENSP00000497271	9606.ENSP00000352438	0	0	0	0	0.067	0.292	0.500	0.403	0.776
IFIH1	PARP9	9606.ENSP00000497271	9606.ENSP00000353512	0	0	0	0	0.830	0	0	0.366	0.888
IFIH1	TLR9	9606.ENSP00000497271	9606.ENSP00000353874	0	0	0	0	0	0	0	0.720	0.720
IFIH1	IFIT5	9606.ENSP00000497271	9606.ENSP00000360860	0	0	0	0	0.595	0	0	0.739	0.889
IFIH1	IFIT1	9606.ENSP00000497271	9606.ENSP00000360869	0	0	0	0	0.805	0	0	0.914	0.982
IFIH1	IFIT3	9606.ENSP00000497271	9606.ENSP00000360876	0	0	0	0	0.812	0	0	0.860	0.972
IFIH1	TLR4	9606.ENSP00000497271	9606.ENSP00000363089	0	0	0	0	0.128	0	0	0.792	0.811
IFIH1	TLR7	9606.ENSP00000497271	9606.ENSP00000370034	0	0	0	0	0.150	0	0	0.836	0.855
IFIH1	RSAD2	9606.ENSP00000497271	9606.ENSP00000371471	0	0	0	0	0.824	0	0	0.749	0.954
IFIH1	TRAF3	9606.ENSP00000497271	9606.ENSP00000376500	0	0	0	0	0.049	0	0.500	0.857	0.926
IFIH1	IRF7	9606.ENSP00000497271	9606.ENSP00000380697	0	0	0	0	0.530	0.095	0.500	0.895	0.974
IFIH1	MX1	9606.ENSP00000497271	9606.ENSP00000381601	0	0	0	0	0.786	0	0	0.851	0.966
IFIH1	IFITM3	9606.ENSP00000497271	9606.ENSP00000382707	0	0	0	0	0.233	0	0	0.697	0.757
IFIH1	NLRX1	9606.ENSP00000497271	9606.ENSP00000387334	0	0	0	0	0.106	0.054	0.400	0.833	0.904
IFIH1	OAS1	9606.ENSP00000497271	9606.ENSP00000388001	0	0	0	0	0.790	0	0	0.721	0.939
IFIH1	MAVS	9606.ENSP00000497271	9606.ENSP00000401980	0	0	0	0	0.044	0.986	0.900	0.999	0.999
IFIH1	IRF5	9606.ENSP00000497271	9606.ENSP00000418037	0	0	0	0	0.128	0.095	0	0.743	0.780
IFIH1	PARP14	9606.ENSP00000497271	9606.ENSP00000418194	0	0	0	0	0.790	0	0	0.446	0.879
IFIH1	TRAF6	9606.ENSP00000497271	9606.ENSP00000433623	0	0	0	0	0.112	0	0.500	0.649	0.830
IFIH1	IRF3	9606.ENSP00000497271	9606.ENSP00000471896	0	0	0	0	0.145	0.095	0.500	0.938	0.972
IFIH1	ZCCHC3	9606.ENSP00000497271	9606.ENSP00000484056	0	0	0	0	0.062	0.292	0	0.678	0.767
IFIH1	IFIT2	9606.ENSP00000497271	9606.ENSP00000490935	0	0	0	0	0.814	0	0	0.880	0.976
IFIH1	ISG15	9606.ENSP00000497271	9606.ENSP00000496832	0	0	0	0	0.785	0.292	0.500	0.934	0.994
IFIH1	MYD88	9606.ENSP00000497271	9606.ENSP00000498321	0	0	0	0	0.181	0.059	0	0.736	0.779
IFIT1	OAS3	9606.ENSP00000360869	9606.ENSP00000228928	0	0	0	0	0.789	0.091	0	0.832	0.965
IFIT1	IRF1	9606.ENSP00000360869	9606.ENSP00000245414	0	0	0	0	0.118	0.052	0	0.688	0.716
IFIT1	OASL	9606.ENSP00000360869	9606.ENSP00000257570	0	0	0	0	0.779	0.109	0	0.850	0.968
IFIT1	TLR3	9606.ENSP00000360869	9606.ENSP00000296795	0	0	0	0	0.177	0.065	0	0.741	0.783
IFIT1	ISG20	9606.ENSP00000360869	9606.ENSP00000306565	0	0	0	0	0.177	0	0	0.719	0.759
IFIT1	TRIM25	9606.ENSP00000360869	9606.ENSP00000323889	0	0	0	0	0.139	0	0.400	0.509	0.724
IFIT1	TBK1	9606.ENSP00000360869	9606.ENSP00000329967	0	0	0	0	0.124	0.100	0	0.883	0.899
IFIT1	IFITM1	9606.ENSP00000360869	9606.ENSP00000330825	0	0	0	0	0.337	0.064	0	0.818	0.877
IFIT1	MX2	9606.ENSP00000360869	9606.ENSP00000333657	0	0	0	0	0.659	0	0.400	0.827	0.961
IFIT1	OAS2	9606.ENSP00000360869	9606.ENSP00000342278	0	0	0	0	0.789	0.091	0	0.837	0.966
IFIT1	PARP9	9606.ENSP00000360869	9606.ENSP00000353512	0	0	0	0	0.575	0.070	0	0.421	0.751
IFIT1	IFIT5	9606.ENSP00000360869	9606.ENSP00000360860	0	0	0.063	0.952	0.779	0.292	0	0.074	0.846
IFIT1	SAMHD1	9606.ENSP00000360869	9606.ENSP00000493536	0	0	0	0	0.098	0	0.500	0.643	0.825
IFIT1	STING1	9606.ENSP00000360869	9606.ENSP00000498596	0	0	0	0	0.074	0.292	0	0.776	0.840
IFIT1	MAVS	9606.ENSP00000360869	9606.ENSP00000401980	0	0	0	0	0.074	0.123	0	0.826	0.846
IFIT1	IFITM3	9606.ENSP00000360869	9606.ENSP00000382707	0	0	0	0	0.285	0.064	0	0.816	0.866
IFIT1	IRF3	9606.ENSP00000360869	9606.ENSP00000471896	0	0	0	0	0.047	0.052	0	0.903	0.904
IFIT1	IRF7	9606.ENSP00000360869	9606.ENSP00000380697	0	0	0	0	0.676	0.052	0	0.882	0.960
IFIT1	OAS1	9606.ENSP00000360869	9606.ENSP00000388001	0	0	0	0	0.790	0.071	0	0.810	0.960
IFIT1	RSAD2	9606.ENSP00000360869	9606.ENSP00000371471	0	0	0	0	0.817	0.091	0	0.837	0.970
IFIT1	IFIT2	9606.ENSP00000360869	9606.ENSP00000490935	0	0	0.080	0.913	0.805	0.785	0	0.592	0.982
IFIT1	MX1	9606.ENSP00000360869	9606.ENSP00000381601	0	0	0	0	0.800	0	0.400	0.918	0.989
IFIT1	ISG15	9606.ENSP00000360869	9606.ENSP00000496832	0	0	0	0	0.802	0.109	0.500	0.934	0.993
IFIT1	IFIT3	9606.ENSP00000360869	9606.ENSP00000360876	0	0	0.084	0.895	0.982	0.982	0	0.895	0.999
IFIT2	OAS3	9606.ENSP00000490935	9606.ENSP00000228928	0	0	0	0	0.757	0.091	0	0.693	0.926
IFIT2	IRF1	9606.ENSP00000490935	9606.ENSP00000245414	0	0	0	0	0.263	0.052	0	0.651	0.735
IFIT2	OASL	9606.ENSP00000490935	9606.ENSP00000257570	0	0	0	0	0.788	0.109	0	0.821	0.963
IFIT2	ISG20	9606.ENSP00000490935	9606.ENSP00000306565	0	0	0	0	0.262	0	0	0.765	0.820
IFIT2	IFITM1	9606.ENSP00000490935	9606.ENSP00000330825	0	0	0	0	0.312	0.064	0	0.625	0.738
IFIT2	MX2	9606.ENSP00000490935	9606.ENSP00000333657	0	0	0	0	0.567	0	0	0.706	0.867
IFIT2	OAS2	9606.ENSP00000490935	9606.ENSP00000342278	0	0	0	0	0.766	0.091	0	0.741	0.940
IFIT2	PARP9	9606.ENSP00000490935	9606.ENSP00000353512	0	0	0	0	0.643	0.072	0	0.372	0.774
IFIT2	IFIT5	9606.ENSP00000490935	9606.ENSP00000360860	0	0	0.071	0.915	0.775	0.051	0	0.099	0.797
IFIT2	IFIT3	9606.ENSP00000490935	9606.ENSP00000360876	0	0	0.064	0.943	0.999	0.845	0	0.929	0.999
IFIT2	RSAD2	9606.ENSP00000490935	9606.ENSP00000371471	0	0	0	0	0.816	0.094	0	0.793	0.962
IFIT2	IRF7	9606.ENSP00000490935	9606.ENSP00000380697	0	0	0	0	0.472	0.052	0	0.700	0.837
IFIT2	MX1	9606.ENSP00000490935	9606.ENSP00000381601	0	0	0	0	0.789	0	0	0.855	0.968
IFIT2	IFITM3	9606.ENSP00000490935	9606.ENSP00000382707	0	0	0	0	0.264	0.064	0	0.770	0.828
IFIT2	OAS1	9606.ENSP00000490935	9606.ENSP00000388001	0	0	0	0	0.670	0.071	0	0.831	0.943
IFIT2	PARP14	9606.ENSP00000490935	9606.ENSP00000418194	0	0	0	0	0.524	0.059	0	0.467	0.740
IFIT2	IFITM2	9606.ENSP00000490935	9606.ENSP00000484689	0	0	0	0	0.216	0	0	0.657	0.719
IFIT2	SAMHD1	9606.ENSP00000490935	9606.ENSP00000493536	0	0	0	0	0.114	0	0.500	0.379	0.701
IFIT2	ISG15	9606.ENSP00000490935	9606.ENSP00000496832	0	0	0	0	0.791	0.109	0	0.877	0.975
IFIT3	OAS3	9606.ENSP00000360876	9606.ENSP00000228928	0	0	0	0	0.792	0.091	0	0.719	0.942
IFIT3	IRF1	9606.ENSP00000360876	9606.ENSP00000245414	0	0	0	0	0.257	0.052	0	0.638	0.723
IFIT3	OASL	9606.ENSP00000360876	9606.ENSP00000257570	0	0	0	0	0.790	0.109	0	0.826	0.964
IFIT3	ISG20	9606.ENSP00000360876	9606.ENSP00000306565	0	0	0	0	0.231	0	0	0.629	0.703
IFIT3	TBK1	9606.ENSP00000360876	9606.ENSP00000329967	0	0	0	0	0.120	0.335	0	0.657	0.782
IFIT3	IFITM1	9606.ENSP00000360876	9606.ENSP00000330825	0	0	0	0	0.310	0.064	0	0.801	0.860
IFIT3	MX2	9606.ENSP00000360876	9606.ENSP00000333657	0	0	0	0	0.630	0	0	0.709	0.888
IFIT3	OAS2	9606.ENSP00000360876	9606.ENSP00000342278	0	0	0	0	0.793	0.091	0	0.741	0.947
IFIT3	PARP9	9606.ENSP00000360876	9606.ENSP00000353512	0	0	0	0	0.781	0.072	0	0.661	0.925
IFIT3	IFIT5	9606.ENSP00000360876	9606.ENSP00000360860	0	0	0.080	0.901	0.781	0.299	0	0.108	0.857
IFIT3	PARP14	9606.ENSP00000360876	9606.ENSP00000418194	0	0	0	0	0.541	0.059	0	0.372	0.705
IFIT3	IRF3	9606.ENSP00000360876	9606.ENSP00000471896	0	0	0	0	0.047	0.052	0	0.712	0.717
IFIT3	IFITM2	9606.ENSP00000360876	9606.ENSP00000484689	0	0	0	0	0.243	0	0	0.673	0.741
IFIT3	MAVS	9606.ENSP00000360876	9606.ENSP00000401980	0	0	0	0	0.055	0.314	0	0.710	0.795
IFIT3	SAMHD1	9606.ENSP00000360876	9606.ENSP00000493536	0	0	0	0	0.161	0	0.500	0.571	0.804
IFIT3	IRF7	9606.ENSP00000360876	9606.ENSP00000380697	0	0	0	0	0.656	0.052	0	0.699	0.893
IFIT3	IFITM3	9606.ENSP00000360876	9606.ENSP00000382707	0	0	0	0	0.391	0.064	0	0.876	0.923
IFIT3	OAS1	9606.ENSP00000360876	9606.ENSP00000388001	0	0	0	0	0.793	0.071	0	0.748	0.947
IFIT3	MX1	9606.ENSP00000360876	9606.ENSP00000381601	0	0	0	0	0.797	0	0	0.869	0.972
IFIT3	ISG15	9606.ENSP00000360876	9606.ENSP00000496832	0	0	0	0	0.798	0.109	0	0.878	0.976
IFIT3	RSAD2	9606.ENSP00000360876	9606.ENSP00000371471	0	0	0	0	0.999	0.094	0	0.845	0.999
IFIT5	OAS3	9606.ENSP00000360860	9606.ENSP00000228928	0	0	0	0	0.650	0.091	0	0.612	0.866
IFIT5	IRF1	9606.ENSP00000360860	9606.ENSP00000245414	0	0	0	0	0.144	0.052	0	0.660	0.700
IFIT5	OASL	9606.ENSP00000360860	9606.ENSP00000257570	0	0	0	0	0.492	0.109	0	0.715	0.860
IFIT5	MX2	9606.ENSP00000360860	9606.ENSP00000333657	0	0	0	0	0.394	0	0	0.565	0.725
IFIT5	OAS2	9606.ENSP00000360860	9606.ENSP00000342278	0	0	0	0	0.517	0.091	0	0.614	0.816
IFIT5	ISG15	9606.ENSP00000360860	9606.ENSP00000496832	0	0	0	0	0.531	0.109	0	0.597	0.817
IFIT5	OAS1	9606.ENSP00000360860	9606.ENSP00000388001	0	0	0	0	0.555	0.071	0	0.625	0.831
IFIT5	IRF7	9606.ENSP00000360860	9606.ENSP00000380697	0	0	0	0	0.508	0.052	0	0.726	0.861
IFIT5	MX1	9606.ENSP00000360860	9606.ENSP00000381601	0	0	0	0	0.475	0	0	0.786	0.883
IFIT5	RSAD2	9606.ENSP00000360860	9606.ENSP00000371471	0	0	0	0	0.801	0.091	0	0.676	0.936
IFITM1	OASL	9606.ENSP00000330825	9606.ENSP00000257570	0	0	0	0	0.273	0.071	0	0.621	0.721
IFITM1	ISG20	9606.ENSP00000330825	9606.ENSP00000306565	0	0	0	0	0.349	0	0	0.595	0.725
IFITM1	RSAD2	9606.ENSP00000330825	9606.ENSP00000371471	0	0	0	0	0.247	0	0	0.643	0.719
IFITM1	IRF7	9606.ENSP00000330825	9606.ENSP00000380697	0	0	0	0	0.438	0	0	0.595	0.762
IFITM1	SAMHD1	9606.ENSP00000330825	9606.ENSP00000493536	0	0	0	0	0.056	0	0.500	0.537	0.762
IFITM1	MX2	9606.ENSP00000330825	9606.ENSP00000333657	0	0	0	0	0.471	0.071	0	0.581	0.776
IFITM1	OAS2	9606.ENSP00000330825	9606.ENSP00000342278	0	0	0	0	0.429	0	0	0.642	0.786
IFITM1	IFITM2	9606.ENSP00000330825	9606.ENSP00000484689	0	0	0.060	0.961	0.784	0	0	0.076	0.796
IFITM1	MX1	9606.ENSP00000330825	9606.ENSP00000381601	0	0	0	0	0.485	0.071	0	0.719	0.853
IFITM1	OAS1	9606.ENSP00000330825	9606.ENSP00000388001	0	0	0	0	0.398	0	0	0.782	0.863
IFITM1	IFITM3	9606.ENSP00000330825	9606.ENSP00000382707	0	0	0.058	0.964	0.775	0.142	0	0.382	0.872
IFITM1	ISG15	9606.ENSP00000330825	9606.ENSP00000496832	0	0	0	0	0.527	0.071	0	0.798	0.903
IFITM2	IFITM3	9606.ENSP00000484689	9606.ENSP00000382707	0	0	0.050	0.981	0.800	0	0	0.059	0.805
IFITM3	OAS3	9606.ENSP00000382707	9606.ENSP00000228928	0	0	0	0	0.386	0	0	0.580	0.731
IFITM3	IRF1	9606.ENSP00000382707	9606.ENSP00000245414	0	0	0	0	0.124	0	0	0.686	0.713
IFITM3	OASL	9606.ENSP00000382707	9606.ENSP00000257570	0	0	0	0	0.241	0.071	0	0.745	0.804
IFITM3	MX2	9606.ENSP00000382707	9606.ENSP00000333657	0	0	0	0	0.309	0.071	0	0.571	0.700
IFITM3	RSAD2	9606.ENSP00000382707	9606.ENSP00000371471	0	0	0	0	0.255	0	0	0.670	0.744
IFITM3	IRF7	9606.ENSP00000382707	9606.ENSP00000380697	0	0	0	0	0.280	0	0	0.621	0.715
IFITM3	MX1	9606.ENSP00000382707	9606.ENSP00000381601	0	0	0	0	0.469	0.071	0	0.808	0.897
IFITM3	SAMHD1	9606.ENSP00000382707	9606.ENSP00000493536	0	0	0	0	0.060	0	0.500	0.626	0.808
IFITM3	OAS1	9606.ENSP00000382707	9606.ENSP00000388001	0	0	0	0	0.260	0	0	0.757	0.812
IFITM3	ISG15	9606.ENSP00000382707	9606.ENSP00000496832	0	0	0	0	0.543	0.071	0	0.807	0.911
IGHD	IGHV3-11	9606.ENSP00000478893	9606.ENSP00000474135	0	0	0	0	0.086	0.266	0.800	0.091	0.861
IGHD	LOC102723407	9606.ENSP00000478893	9606.ENSP00000478289	0	0	0	0	0.067	0.266	0.540	0.436	0.798
IGHD	IGHV1-3	9606.ENSP00000478893	9606.ENSP00000479119	0	0	0.202	0	0.086	0.266	0.540	0.153	0.753
IGHV1-3	IGKV2D-28	9606.ENSP00000479119	9606.ENSP00000452662	0	0	0.262	0	0	0	0.540	0.199	0.704
IGHV1-3	IGKV2D-40	9606.ENSP00000479119	9606.ENSP00000452747	0	0	0.281	0	0.074	0.453	0.540	0.575	0.915
IGHV1-3	IGKV1-33	9606.ENSP00000479119	9606.ENSP00000479032	0	0	0	0	0.056	0.305	0.540	0.480	0.822
IGHV1-3	IGKV2D-29	9606.ENSP00000479119	9606.ENSP00000483567	0	0	0.235	0	0.074	0.453	0.540	0.277	0.847
IGHV3-11	IGKV2D-28	9606.ENSP00000474135	9606.ENSP00000452662	0	0	0.211	0	0	0	0.540	0.305	0.725
IGHV3-11	IGKV2D-40	9606.ENSP00000474135	9606.ENSP00000452747	0	0	0.217	0	0.074	0.453	0.540	0.180	0.823
IGHV3-11	IGKV1-33	9606.ENSP00000474135	9606.ENSP00000479032	0	0	0	0	0.056	0.305	0.540	0.300	0.760
IGHV3-11	IGKV2D-29	9606.ENSP00000474135	9606.ENSP00000483567	0	0	0	0	0.074	0.453	0.540	0.205	0.790
IGHV3-15	IGKV2D-28	9606.ENSP00000479675	9606.ENSP00000452662	0	0	0.200	0	0	0	0.540	0.507	0.802
IGHV3-15	IGKV2D-40	9606.ENSP00000479675	9606.ENSP00000452747	0	0	0.205	0	0.074	0.453	0.540	0.186	0.821
IGHV3-15	IGKV2D-29	9606.ENSP00000479675	9606.ENSP00000483567	0	0	0	0	0.074	0.453	0.540	0.585	0.890
IGHV3-15	IGHV3-43D	9606.ENSP00000479675	9606.ENSP00000481152	0	0	0.058	0.964	0	0.900	0.540	0.062	0.953
IGHV3-16	PDCD1	9606.ENSP00000478725	9606.ENSP00000335062	0	0	0	0	0	0.900	0	0	0.900
IGHV3-16	SERINC3	9606.ENSP00000478725	9606.ENSP00000340243	0	0	0	0	0	0.900	0	0	0.900
IGHV3-16	IL27	9606.ENSP00000478725	9606.ENSP00000349365	0	0	0	0	0	0.900	0	0	0.900
IGHV3-16	LILRB4	9606.ENSP00000478725	9606.ENSP00000375616	0	0	0	0	0	0.900	0	0	0.900
IGHV3-16	IL34	9606.ENSP00000478725	9606.ENSP00000397863	0	0	0	0	0	0.900	0	0	0.900
IGHV3-16	MICA	9606.ENSP00000478725	9606.ENSP00000413079	0	0	0	0	0	0.900	0	0	0.900
IGHV3-16	IGKV2D-28	9606.ENSP00000478725	9606.ENSP00000452662	0	0	0	0	0	0.900	0.540	0.348	0.967
IGHV3-16	IGKV2D-40	9606.ENSP00000478725	9606.ENSP00000452747	0	0	0	0	0	0	0.540	0.392	0.708
IGHV3-16	LOC102723996	9606.ENSP00000478725	9606.ENSP00000485129	0	0	0	0	0	0.900	0	0	0.900
IGHV3-16	IGKV1-33	9606.ENSP00000478725	9606.ENSP00000479032	0	0	0	0	0	0.900	0.540	0	0.952
IGHV3-16	IGHV3-43D	9606.ENSP00000478725	9606.ENSP00000481152	0	0	0.053	0.975	0	0.900	0.540	0.054	0.953
IGHV3-16	IGKV2D-29	9606.ENSP00000478725	9606.ENSP00000483567	0	0	0	0	0	0.900	0.540	0.432	0.971
IGHV3-43D	LAG3	9606.ENSP00000481152	9606.ENSP00000203629	0	0	0	0	0	0.908	0	0.042	0.908
IGHV3-43D	IL23A	9606.ENSP00000481152	9606.ENSP00000228534	0	0	0	0	0	0.800	0	0	0.800
IGHV3-43D	PDCD1	9606.ENSP00000481152	9606.ENSP00000335062	0	0	0	0	0	0.900	0	0	0.900
IGHV3-43D	IL27	9606.ENSP00000481152	9606.ENSP00000349365	0	0	0	0	0	0.900	0	0	0.900
IGHV3-43D	IL4R	9606.ENSP00000481152	9606.ENSP00000379111	0	0	0	0	0	0.906	0	0.049	0.907
IGHV3-43D	IL34	9606.ENSP00000481152	9606.ENSP00000397863	0	0	0	0	0.055	0.900	0	0	0.901
IGHV3-43D	MICA	9606.ENSP00000481152	9606.ENSP00000413079	0	0	0	0	0	0.909	0	0	0.909
IGHV3-43D	IGKV2D-28	9606.ENSP00000481152	9606.ENSP00000452662	0	0	0.230	0	0	0.900	0.540	0	0.961
IGHV3-43D	IGKV2D-40	9606.ENSP00000481152	9606.ENSP00000452747	0	0	0.224	0	0.056	0.305	0.540	0.042	0.734
IGHV3-43D	LOC102723407	9606.ENSP00000481152	9606.ENSP00000478289	0	0	0.076	0.922	0	0.900	0.540	0.077	0.955
IGHV3-43D	IGKV1-33	9606.ENSP00000481152	9606.ENSP00000479032	0	0	0	0	0.056	0.927	0.540	0.042	0.965
IGHV3-43D	LOC102723996	9606.ENSP00000481152	9606.ENSP00000485129	0	0	0	0	0	0.900	0	0	0.900
IGHV3-43D	IGKV2D-29	9606.ENSP00000481152	9606.ENSP00000483567	0	0	0.219	0	0.056	0.927	0.540	0.042	0.972
IGHV3-72	IGKV2D-28	9606.ENSP00000480035	9606.ENSP00000452662	0	0	0	0	0	0.900	0.540	0.447	0.972
IGHV3-72	IGKV2D-29	9606.ENSP00000480035	9606.ENSP00000483567	0	0	0	0	0	0.900	0.540	0.265	0.963
IGKV1-33	PDCD1	9606.ENSP00000479032	9606.ENSP00000335062	0	0	0	0	0	0.900	0	0	0.900
IGKV1-33	LOC102723407	9606.ENSP00000479032	9606.ENSP00000478289	0	0	0.223	0	0.056	0.927	0.540	0.368	0.981
IGKV1-33	IGKV2D-29	9606.ENSP00000479032	9606.ENSP00000483567	0	0	0.071	0.939	0	0.800	0.540	0	0.907
IGKV2D-28	PDCD1	9606.ENSP00000452662	9606.ENSP00000335062	0	0	0	0	0	0.900	0	0	0.900
IGKV2D-28	IL4R	9606.ENSP00000452662	9606.ENSP00000379111	0	0	0	0	0	0.900	0	0	0.900
IGKV2D-28	LOC102723407	9606.ENSP00000452662	9606.ENSP00000478289	0	0	0.272	0	0	0	0.540	0.213	0.713
IGKV2D-28	IGKV2D-29	9606.ENSP00000452662	9606.ENSP00000483567	0	0	0.052	0.977	0	0.800	0.540	0.051	0.906
IGKV2D-29	PDCD1	9606.ENSP00000483567	9606.ENSP00000335062	0	0	0	0	0	0.900	0	0	0.900
IGKV2D-29	LOC102723407	9606.ENSP00000483567	9606.ENSP00000478289	0	0	0.235	0	0.060	0.402	0.540	0.310	0.838
IGKV2D-40	LOC102723407	9606.ENSP00000452747	9606.ENSP00000478289	0	0	0.275	0	0.060	0.402	0.540	0.269	0.838
IL1RAP	IL36G	9606.ENSP00000314807	9606.ENSP00000259205	0	0	0	0	0.047	0	0.500	0.462	0.721
IL1RAP	IL36A	9606.ENSP00000314807	9606.ENSP00000259211	0	0	0	0	0.047	0	0.500	0.824	0.908
IL1RAP	IL36RN	9606.ENSP00000314807	9606.ENSP00000259212	0	0	0	0	0.047	0	0.500	0.720	0.854
